Index,Date,Hour,Precip_mm,Global Radiation (Kj/m²),Atm_pressure_mb,Air_temp_C,Dew_Point_Temp_C,Rel_Humidity_percent,Wind_dir_deg,Gust,Wind_Speed,Brazilian_Geopolitical_Regions,State,Station_Name,Station_Code,Latitude,Longitude,Elevation,Precip_mm_diff_1,Global Radiation (Kj/m²)_diff_1,Atm_pressure_mb_diff_1,Air_temp_C_diff_1,Dew_Point_Temp_C_diff_1,Rel_Humidity_percent_diff_1,Gust_diff_1,Wind_Speed_diff_1,Precip_mm_diff_2,Global Radiation (Kj/m²)_diff_2,Atm_pressure_mb_diff_2,Air_temp_C_diff_2,Dew_Point_Temp_C_diff_2,Rel_Humidity_percent_diff_2,Gust_diff_2,Wind_Speed_diff_2,Precip_mm_diff_3,Global Radiation (Kj/m²)_diff_3,Atm_pressure_mb_diff_3,Air_temp_C_diff_3,Dew_Point_Temp_C_diff_3,Rel_Humidity_percent_diff_3,Gust_diff_3,Wind_Speed_diff_3,Precip_mm_diff_4,Global Radiation (Kj/m²)_diff_4,Atm_pressure_mb_diff_4,Air_temp_C_diff_4,Dew_Point_Temp_C_diff_4,Rel_Humidity_percent_diff_4,Gust_diff_4,Wind_Speed_diff_4,Precip_mm_diff_5,Global Radiation (Kj/m²)_diff_5,Atm_pressure_mb_diff_5,Air_temp_C_diff_5,Dew_Point_Temp_C_diff_5,Rel_Humidity_percent_diff_5,Gust_diff_5,Wind_Speed_diff_5,Precip_mm_diff_6,Global Radiation (Kj/m²)_diff_6,Atm_pressure_mb_diff_6,Air_temp_C_diff_6,Dew_Point_Temp_C_diff_6,Rel_Humidity_percent_diff_6,Gust_diff_6,Wind_Speed_diff_6,Precip_mm_diff_7,Global Radiation (Kj/m²)_diff_7,Atm_pressure_mb_diff_7,Air_temp_C_diff_7,Dew_Point_Temp_C_diff_7,Rel_Humidity_percent_diff_7,Gust_diff_7,Wind_Speed_diff_7,Precip_mm_diff_8,Global Radiation (Kj/m²)_diff_8,Atm_pressure_mb_diff_8,Air_temp_C_diff_8,Dew_Point_Temp_C_diff_8,Rel_Humidity_percent_diff_8,Gust_diff_8,Wind_Speed_diff_8
139140,2017-12-26,2017-12-26 12:00:00,0.0,1676.0,899.3,23.8,19.7,78.0,208.0,4.1,2.0,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,225.0,0.39999999999997726,0.1999999999999993,0.3000000000000007,0.0,0.49999999999999956,0.19999999999999996,-0.6,1384.0,0.599999999999909,2.8000000000000007,0.6999999999999993,-11.0,-0.20000000000000018,0.30000000000000004,0.0,1671.0,0.8999999999999773,3.5,1.8999999999999986,-7.0,-0.20000000000000018,0.10000000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139141,2017-12-26,2017-12-26 13:00:00,0.0,3342.0,899.5,26.2,20.6,71.0,163.0,5.3,3.1,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,1666.0,0.20000000000004547,2.3999999999999986,0.9000000000000021,-7.0,1.2000000000000002,1.1,0.0,1891.0,0.6000000000000227,2.599999999999998,1.2000000000000028,-7.0,1.6999999999999997,1.3,-0.6,3050.0,0.7999999999999545,5.199999999999999,1.6000000000000014,-18.0,1.0,1.4000000000000001,0.0,3337.0,1.1000000000000227,5.899999999999999,2.8000000000000007,-14.0,1.0,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139142,2017-12-26,2017-12-26 14:00:00,0.0,3714.0,899.3,27.3,21.3,70.0,118.0,5.3,2.5,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,372.0,-0.20000000000004547,1.1000000000000014,0.6999999999999993,-1.0,0.0,-0.6000000000000001,0.0,2038.0,0.0,3.5,1.6000000000000014,-8.0,1.2000000000000002,0.5,0.0,2263.0,0.39999999999997726,3.6999999999999993,1.9000000000000021,-8.0,1.6999999999999997,0.7,-0.6,3422.0,0.599999999999909,6.300000000000001,2.3000000000000007,-19.0,1.0,0.8,0.0,3709.0,0.8999999999999773,7.0,3.5,-15.0,1.0,0.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,
139143,2017-12-26,2017-12-26 15:00:00,0.0,3708.0,898.6,28.1,20.0,62.0,101.0,5.3,2.3,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-6.0,-0.6999999999999318,0.8000000000000007,-1.3000000000000007,-8.0,0.0,-0.20000000000000018,0.0,366.0,-0.8999999999999773,1.9000000000000021,-0.6000000000000014,-9.0,0.0,-0.8000000000000003,0.0,2032.0,-0.6999999999999318,4.300000000000001,0.3000000000000007,-16.0,1.2000000000000002,0.2999999999999998,0.0,2257.0,-0.2999999999999545,4.5,0.6000000000000014,-16.0,1.6999999999999997,0.4999999999999998,-0.6,3416.0,-0.10000000000002274,7.100000000000001,1.0,-27.0,1.0,0.5999999999999999,0.0,3703.0,0.20000000000004547,7.800000000000001,2.1999999999999993,-23.0,1.0,0.3999999999999999,,,,,,,,,,,,,,,,
139144,2017-12-26,2017-12-26 16:00:00,0.0,3326.0,897.8,28.8,18.8,55.0,37.0,5.4,1.8,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-382.0,-0.8000000000000682,0.6999999999999993,-1.1999999999999993,-7.0,0.10000000000000053,-0.4999999999999998,0.0,-388.0,-1.5,1.5,-2.5,-15.0,0.10000000000000053,-0.7,0.0,-16.0,-1.7000000000000455,2.6000000000000014,-1.8000000000000007,-16.0,0.10000000000000053,-1.3,0.0,1650.0,-1.5,5.0,-0.8999999999999986,-23.0,1.3000000000000007,-0.19999999999999996,0.0,1875.0,-1.1000000000000227,5.199999999999999,-0.5999999999999979,-23.0,1.8000000000000003,0.0,-0.6,3034.0,-0.900000000000091,7.800000000000001,-0.1999999999999993,-34.0,1.1000000000000005,0.10000000000000009,0.0,3321.0,-0.6000000000000227,8.5,1.0,-30.0,1.1000000000000005,-0.09999999999999987,,,,,,,,
139145,2017-12-26,2017-12-26 17:00:00,0.0,3451.0,896.9,29.6,19.2,54.0,18.0,5.4,2.3,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,125.0,-0.8999999999999773,0.8000000000000007,0.3999999999999986,-1.0,0.0,0.4999999999999998,0.0,-257.0,-1.7000000000000455,1.5,-0.8000000000000007,-8.0,0.10000000000000053,0.0,0.0,-263.0,-2.3999999999999773,2.3000000000000007,-2.1000000000000014,-16.0,0.10000000000000053,-0.20000000000000018,0.0,109.0,-2.6000000000000227,3.400000000000002,-1.4000000000000021,-17.0,0.10000000000000053,-0.8000000000000003,0.0,1775.0,-2.3999999999999773,5.800000000000001,-0.5,-24.0,1.3000000000000007,0.2999999999999998,0.0,2000.0,-2.0,6.0,-0.1999999999999993,-24.0,1.8000000000000003,0.4999999999999998,-0.6,3159.0,-1.8000000000000682,8.600000000000001,0.1999999999999993,-35.0,1.1000000000000005,0.5999999999999999,0.0,3446.0,-1.5,9.3,1.3999999999999986,-31.0,1.1000000000000005,0.3999999999999999
139146,2017-12-26,2017-12-26 18:00:00,0.0,2910.0,896.2,29.6,18.2,50.0,62.0,5.4,2.5,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-541.0,-0.6999999999999318,0.0,-1.0,-4.0,0.0,0.20000000000000018,0.0,-416.0,-1.599999999999909,0.8000000000000007,-0.6000000000000014,-5.0,0.0,0.7,0.0,-798.0,-2.3999999999999773,1.5,-1.8000000000000007,-12.0,0.10000000000000053,0.20000000000000018,0.0,-804.0,-3.099999999999909,2.3000000000000007,-3.1000000000000014,-20.0,0.10000000000000053,0.0,0.0,-432.0,-3.2999999999999545,3.400000000000002,-2.400000000000002,-21.0,0.10000000000000053,-0.6000000000000001,0.0,1234.0,-3.099999999999909,5.800000000000001,-1.5,-28.0,1.3000000000000007,0.5,0.0,1459.0,-2.699999999999932,6.0,-1.1999999999999993,-28.0,1.8000000000000003,0.7,-0.6,2618.0,-2.5,8.600000000000001,-0.8000000000000007,-39.0,1.1000000000000005,0.8
139147,2017-12-26,2017-12-26 19:00:00,0.0,784.0,896.1,24.4,18.5,70.0,141.0,8.7,4.6,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-2126.0,-0.10000000000002274,-5.200000000000003,0.3000000000000007,20.0,3.299999999999999,2.0999999999999996,0.0,-2667.0,-0.7999999999999545,-5.200000000000003,-0.6999999999999993,16.0,3.299999999999999,2.3,0.0,-2542.0,-1.6999999999999318,-4.400000000000002,-0.3000000000000007,15.0,3.299999999999999,2.8,0.0,-2924.0,-2.5,-3.700000000000003,-1.5,8.0,3.3999999999999995,2.3,0.0,-2930.0,-3.199999999999932,-2.900000000000002,-2.8000000000000007,0.0,3.3999999999999995,2.0999999999999996,0.0,-2558.0,-3.3999999999999773,-1.8000000000000007,-2.1000000000000014,-1.0,3.3999999999999995,1.4999999999999996,0.0,-892.0,-3.199999999999932,0.5999999999999979,-1.1999999999999993,-8.0,4.6,2.5999999999999996,0.0,-667.0,-2.7999999999999545,0.7999999999999972,-0.8999999999999986,-8.0,5.1,2.8
139148,2017-12-26,2017-12-26 20:00:00,0.0,824.0,895.4,26.8,19.5,64.0,158.0,8.7,1.7,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,40.0,-0.7000000000000455,2.400000000000002,1.0,-6.0,0.0,-2.8999999999999995,0.0,-2086.0,-0.8000000000000682,-2.8000000000000007,1.3000000000000007,14.0,3.299999999999999,-0.8,0.0,-2627.0,-1.5,-2.8000000000000007,0.3000000000000007,10.0,3.299999999999999,-0.5999999999999999,0.0,-2502.0,-2.3999999999999773,-2.0,0.6999999999999993,9.0,3.299999999999999,-0.10000000000000009,0.0,-2884.0,-3.2000000000000455,-1.3000000000000007,-0.5,2.0,3.3999999999999995,-0.5999999999999999,0.0,-2890.0,-3.8999999999999773,-0.5,-1.8000000000000007,-6.0,3.3999999999999995,-0.8,0.0,-2518.0,-4.100000000000023,0.6000000000000014,-1.1000000000000014,-7.0,3.3999999999999995,-1.4000000000000001,0.0,-852.0,-3.8999999999999773,3.0,-0.1999999999999993,-14.0,4.6,-0.30000000000000004
139149,2017-12-26,2017-12-26 21:00:00,0.0,441.0,895.6,24.3,21.4,84.0,268.0,3.1,1.0,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-383.0,0.20000000000004547,-2.5,1.8999999999999986,20.0,-5.6,-0.7,0.0,-343.0,-0.5,-0.09999999999999787,2.8999999999999986,14.0,-5.6,-3.5999999999999996,0.0,-2469.0,-0.6000000000000227,-5.300000000000001,3.1999999999999993,34.0,-2.3000000000000003,-1.5,0.0,-3010.0,-1.2999999999999545,-5.300000000000001,2.1999999999999993,30.0,-2.3000000000000003,-1.2999999999999998,0.0,-2885.0,-2.199999999999932,-4.5,2.599999999999998,29.0,-2.3000000000000003,-0.8,0.0,-3267.0,-3.0,-3.8000000000000007,1.3999999999999986,22.0,-2.1999999999999997,-1.2999999999999998,0.0,-3273.0,-3.699999999999932,-3.0,0.09999999999999787,14.0,-2.1999999999999997,-1.5,0.0,-2901.0,-3.8999999999999773,-1.8999999999999986,0.7999999999999972,13.0,-2.1999999999999997,-2.1
139150,2017-12-26,2017-12-26 22:00:00,0.0,30.0,896.6,22.5,18.3,77.0,248.0,5.2,1.8,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-411.0,1.0,-1.8000000000000007,-3.099999999999998,-7.0,2.1,0.8,0.0,-794.0,1.2000000000000455,-4.300000000000001,-1.1999999999999993,13.0,-3.499999999999999,0.10000000000000009,0.0,-754.0,0.5,-1.8999999999999986,-0.1999999999999993,7.0,-3.499999999999999,-2.8,0.0,-2880.0,0.39999999999997726,-7.100000000000001,0.10000000000000142,27.0,-0.20000000000000018,-0.7,0.0,-3421.0,-0.2999999999999545,-7.100000000000001,-0.8999999999999986,23.0,-0.20000000000000018,-0.4999999999999998,0.0,-3296.0,-1.1999999999999318,-6.300000000000001,-0.5,22.0,-0.20000000000000018,0.0,0.0,-3678.0,-2.0,-5.600000000000001,-1.6999999999999993,15.0,-0.09999999999999964,-0.4999999999999998,0.0,-3684.0,-2.699999999999932,-4.800000000000001,-3.0,7.0,-0.09999999999999964,-0.7
139161,2017-12-27,2017-12-27 09:00:00,0.0,18.0,898.4,20.1,19.7,98.0,198.0,3.1,2.0,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139162,2017-12-27,2017-12-27 10:00:00,0.0,241.0,899.1,20.7,19.8,95.0,177.0,3.1,1.9,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,223.0,0.7000000000000455,0.5999999999999979,0.10000000000000142,-3.0,0.0,-0.10000000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139163,2017-12-27,2017-12-27 11:00:00,0.0,823.0,899.2,23.4,20.9,86.0,140.0,5.1,2.9,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,582.0,0.10000000000002274,2.6999999999999993,1.0999999999999979,-9.0,1.9999999999999996,1.0,0.0,805.0,0.8000000000000682,3.299999999999997,1.1999999999999993,-12.0,1.9999999999999996,0.8999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139164,2017-12-27,2017-12-27 12:00:00,0.0,1806.0,899.4,24.3,21.4,84.0,109.0,6.8,3.8,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,983.0,0.1999999999999318,0.9000000000000021,0.5,-2.0,1.7000000000000002,0.8999999999999999,0.0,1565.0,0.2999999999999545,3.6000000000000014,1.5999999999999979,-11.0,3.6999999999999997,1.9,0.0,1788.0,1.0,4.199999999999999,1.6999999999999993,-14.0,3.6999999999999997,1.7999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139165,2017-12-27,2017-12-27 13:00:00,0.0,2968.0,899.6,26.4,20.2,69.0,82.0,7.9,4.6,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,1162.0,0.20000000000004547,2.099999999999998,-1.1999999999999993,-15.0,1.1000000000000005,0.7999999999999998,0.0,2145.0,0.39999999999997726,3.0,-0.6999999999999993,-17.0,2.8000000000000007,1.6999999999999997,0.0,2727.0,0.5,5.699999999999999,0.3999999999999986,-26.0,4.800000000000001,2.6999999999999997,0.0,2950.0,1.2000000000000455,6.299999999999997,0.5,-29.0,4.800000000000001,2.5999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139166,2017-12-27,2017-12-27 14:00:00,0.0,3451.0,899.4,27.1,19.5,63.0,68.0,7.7,3.9,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,483.0,-0.20000000000004547,0.7000000000000028,-0.6999999999999993,-6.0,-0.20000000000000018,-0.6999999999999997,0.0,1645.0,0.0,2.8000000000000007,-1.8999999999999986,-21.0,0.9000000000000004,0.10000000000000009,0.0,2628.0,0.1999999999999318,3.700000000000003,-1.3999999999999986,-23.0,2.6000000000000005,1.0,0.0,3210.0,0.2999999999999545,6.400000000000002,-0.3000000000000007,-32.0,4.6,2.0,0.0,3433.0,1.0,7.0,-0.1999999999999993,-35.0,4.6,1.9,,,,,,,,,,,,,,,,,,,,,,,,
139167,2017-12-27,2017-12-27 15:00:00,0.2,3675.0,898.7,27.8,18.6,57.0,61.0,7.7,3.6,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.2,224.0,-0.6999999999999318,0.6999999999999993,-0.8999999999999986,-6.0,0.0,-0.2999999999999998,0.2,707.0,-0.8999999999999773,1.4000000000000021,-1.5999999999999979,-12.0,-0.20000000000000018,-0.9999999999999996,0.2,1869.0,-0.6999999999999318,3.5,-2.799999999999997,-27.0,0.9000000000000004,-0.19999999999999973,0.2,2852.0,-0.5,4.400000000000002,-2.299999999999997,-29.0,2.6000000000000005,0.7000000000000002,0.2,3434.0,-0.39999999999997726,7.100000000000001,-1.1999999999999993,-38.0,4.6,1.7000000000000002,0.2,3657.0,0.3000000000000682,7.699999999999999,-1.0999999999999979,-41.0,4.6,1.6,,,,,,,,,,,,,,,,
139168,2017-12-27,2017-12-27 16:00:00,0.0,3674.0,897.8,28.6,18.4,54.0,91.0,8.2,4.7,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,-0.2,-1.0,-0.900000000000091,0.8000000000000007,-0.20000000000000284,-3.0,0.4999999999999991,1.1,0.0,223.0,-1.6000000000000227,1.5,-1.1000000000000014,-9.0,0.4999999999999991,0.8000000000000003,0.0,706.0,-1.8000000000000682,2.200000000000003,-1.8000000000000007,-15.0,0.29999999999999893,0.10000000000000053,0.0,1868.0,-1.6000000000000227,4.300000000000001,-3.0,-30.0,1.3999999999999995,0.9000000000000004,0.0,2851.0,-1.400000000000091,5.200000000000003,-2.5,-32.0,3.0999999999999996,1.8000000000000003,0.0,3433.0,-1.3000000000000682,7.900000000000002,-1.4000000000000021,-41.0,5.1,2.8000000000000003,0.0,3656.0,-0.6000000000000227,8.5,-1.3000000000000007,-44.0,5.1,2.7,,,,,,,,
139169,2017-12-27,2017-12-27 17:00:00,0.0,3305.0,896.9,28.9,17.4,50.0,107.0,8.2,4.1,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-369.0,-0.8999999999999773,0.29999999999999716,-1.0,-4.0,0.0,-0.6000000000000005,-0.2,-370.0,-1.8000000000000682,1.0999999999999979,-1.2000000000000028,-7.0,0.4999999999999991,0.49999999999999956,0.0,-146.0,-2.5,1.7999999999999972,-2.1000000000000014,-13.0,0.4999999999999991,0.19999999999999973,0.0,337.0,-2.7000000000000455,2.5,-2.8000000000000007,-19.0,0.29999999999999893,-0.5,0.0,1499.0,-2.5,4.599999999999998,-4.0,-34.0,1.3999999999999995,0.2999999999999998,0.0,2482.0,-2.300000000000068,5.5,-3.5,-36.0,3.0999999999999996,1.1999999999999997,0.0,3064.0,-2.2000000000000455,8.2,-2.400000000000002,-45.0,5.1,2.1999999999999997,0.0,3287.0,-1.5,8.799999999999997,-2.3000000000000007,-48.0,5.1,2.0999999999999996
139170,2017-12-27,2017-12-27 18:00:00,0.0,3317.0,896.1,29.8,16.7,45.0,111.0,8.5,4.4,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,12.0,-0.7999999999999545,0.9000000000000021,-0.6999999999999993,-5.0,0.3000000000000007,0.3000000000000007,0.0,-357.0,-1.6999999999999318,1.1999999999999993,-1.6999999999999993,-9.0,0.3000000000000007,-0.2999999999999998,-0.2,-358.0,-2.6000000000000227,2.0,-1.9000000000000021,-12.0,0.7999999999999998,0.8000000000000003,0.0,-134.0,-3.2999999999999545,2.6999999999999993,-2.8000000000000007,-18.0,0.7999999999999998,0.5000000000000004,0.0,349.0,-3.5,3.400000000000002,-3.5,-24.0,0.5999999999999996,-0.1999999999999993,0.0,1511.0,-3.2999999999999545,5.5,-4.699999999999999,-39.0,1.7000000000000002,0.6000000000000005,0.0,2494.0,-3.1000000000000227,6.400000000000002,-4.199999999999999,-41.0,3.4000000000000004,1.5000000000000004,0.0,3076.0,-3.0,9.100000000000001,-3.1000000000000014,-50.0,5.4,2.5000000000000004
139171,2017-12-27,2017-12-27 19:00:00,0.0,2582.0,895.2,29.5,17.2,48.0,125.0,6.6,3.2,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-735.0,-0.8999999999999773,-0.3000000000000007,0.5,3.0,-1.9000000000000004,-1.2000000000000002,0.0,-723.0,-1.6999999999999318,0.6000000000000014,-0.1999999999999993,-2.0,-1.5999999999999996,-0.8999999999999995,0.0,-1092.0,-2.599999999999909,0.8999999999999986,-1.1999999999999993,-6.0,-1.5999999999999996,-1.5,-0.2,-1093.0,-3.5,1.6999999999999993,-1.4000000000000021,-9.0,-1.1000000000000005,-0.3999999999999999,0.0,-869.0,-4.199999999999932,2.3999999999999986,-2.3000000000000007,-15.0,-1.1000000000000005,-0.6999999999999997,0.0,-386.0,-4.399999999999977,3.1000000000000014,-3.0,-21.0,-1.3000000000000007,-1.3999999999999995,0.0,776.0,-4.199999999999932,5.199999999999999,-4.199999999999999,-36.0,-0.20000000000000018,-0.5999999999999996,0.0,1759.0,-4.0,6.100000000000001,-3.6999999999999993,-38.0,1.5,0.30000000000000027
139172,2017-12-27,2017-12-27 20:00:00,0.0,1636.0,895.2,28.8,18.0,52.0,144.0,6.5,3.5,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-946.0,0.0,-0.6999999999999993,0.8000000000000007,4.0,-0.09999999999999964,0.2999999999999998,0.0,-1681.0,-0.8999999999999773,-1.0,1.3000000000000007,7.0,-2.0,-0.9000000000000004,0.0,-1669.0,-1.6999999999999318,-0.09999999999999787,0.6000000000000014,2.0,-1.6999999999999993,-0.5999999999999996,0.0,-2038.0,-2.599999999999909,0.1999999999999993,-0.3999999999999986,-2.0,-1.6999999999999993,-1.2000000000000002,-0.2,-2039.0,-3.5,1.0,-0.6000000000000014,-5.0,-1.2000000000000002,-0.10000000000000009,0.0,-1815.0,-4.199999999999932,1.6999999999999993,-1.5,-11.0,-1.2000000000000002,-0.3999999999999999,0.0,-1332.0,-4.399999999999977,2.400000000000002,-2.1999999999999993,-17.0,-1.4000000000000004,-1.0999999999999996,0.0,-170.0,-4.199999999999932,4.5,-3.3999999999999986,-32.0,-0.2999999999999998,-0.2999999999999998
139173,2017-12-27,2017-12-27 21:00:00,0.0,760.0,895.2,27.0,17.2,55.0,140.0,6.5,2.4,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-876.0,0.0,-1.8000000000000007,-0.8000000000000007,3.0,0.0,-1.1,0.0,-1822.0,0.0,-2.5,0.0,7.0,-0.09999999999999964,-0.8000000000000003,0.0,-2557.0,-0.8999999999999773,-2.8000000000000007,0.5,10.0,-2.0,-2.0000000000000004,0.0,-2545.0,-1.6999999999999318,-1.8999999999999986,-0.1999999999999993,5.0,-1.6999999999999993,-1.6999999999999997,0.0,-2914.0,-2.599999999999909,-1.6000000000000014,-1.1999999999999993,1.0,-1.6999999999999993,-2.3000000000000003,-0.2,-2915.0,-3.5,-0.8000000000000007,-1.4000000000000021,-2.0,-1.2000000000000002,-1.2000000000000002,0.0,-2691.0,-4.199999999999932,-0.10000000000000142,-2.3000000000000007,-8.0,-1.2000000000000002,-1.5,0.0,-2208.0,-4.399999999999977,0.6000000000000014,-3.0,-14.0,-1.4000000000000004,-2.1999999999999997
139174,2017-12-27,2017-12-27 22:00:00,0.0,34.0,895.6,25.5,17.0,60.0,140.0,3.8,2.0,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,-726.0,0.39999999999997726,-1.5,-0.1999999999999993,5.0,-2.7,-0.3999999999999999,0.0,-1602.0,0.39999999999997726,-3.3000000000000007,-1.0,8.0,-2.7,-1.5,0.0,-2548.0,0.39999999999997726,-4.0,-0.1999999999999993,12.0,-2.8,-1.2000000000000002,0.0,-3283.0,-0.5,-4.300000000000001,0.3000000000000007,15.0,-4.7,-2.4000000000000004,0.0,-3271.0,-1.2999999999999545,-3.3999999999999986,-0.3999999999999986,10.0,-4.3999999999999995,-2.0999999999999996,0.0,-3640.0,-2.199999999999932,-3.1000000000000014,-1.3999999999999986,6.0,-4.3999999999999995,-2.7,-0.2,-3641.0,-3.1000000000000227,-2.3000000000000007,-1.6000000000000014,3.0,-3.9000000000000004,-1.6,0.0,-3417.0,-3.7999999999999545,-1.6000000000000014,-2.5,-3.0,-3.9000000000000004,-1.9
139185,2017-12-28,2017-12-28 09:00:00,0.0,28.0,897.1,18.6,17.0,90.0,248.0,2.3,0.5,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139186,2017-12-28,2017-12-28 10:00:00,0.0,508.0,897.8,21.9,18.4,81.0,192.0,1.9,0.6,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,480.0,0.6999999999999318,3.299999999999997,1.3999999999999986,-9.0,-0.3999999999999999,0.09999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139187,2017-12-28,2017-12-28 11:00:00,0.0,708.0,898.0,22.5,18.9,80.0,84.0,4.2,2.8,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,200.0,0.20000000000004547,0.6000000000000014,0.5,-1.0,2.3000000000000003,2.1999999999999997,0.0,680.0,0.8999999999999773,3.8999999999999986,1.8999999999999986,-10.0,1.9000000000000004,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139188,2017-12-28,2017-12-28 12:00:00,0.0,1766.0,898.5,25.9,19.2,66.0,99.0,6.6,3.4,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,1058.0,0.5,3.3999999999999986,0.3000000000000007,-14.0,2.3999999999999995,0.6000000000000001,0.0,1258.0,0.7000000000000455,4.0,0.8000000000000007,-15.0,4.699999999999999,2.8,0.0,1738.0,1.3999999999999773,7.299999999999997,2.1999999999999993,-24.0,4.3,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139189,2017-12-28,2017-12-28 13:00:00,0.0,3356.0,898.4,26.8,19.7,65.0,47.0,7.0,3.3,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,1590.0,-0.10000000000002274,0.9000000000000021,0.5,-1.0,0.40000000000000036,-0.10000000000000009,0.0,2648.0,0.39999999999997726,4.300000000000001,0.8000000000000007,-15.0,2.8,0.5,0.0,2848.0,0.6000000000000227,4.900000000000002,1.3000000000000007,-16.0,5.1,2.6999999999999997,0.0,3328.0,1.2999999999999545,8.2,2.6999999999999993,-25.0,4.7,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139190,2017-12-28,2017-12-28 14:00:00,0.0,3766.0,898.1,27.9,17.4,53.0,66.0,7.8,3.1,CO,DF,PARANOA (COOPA-DF),A047,-16.01111111,-47.5575,1043.0,0.0,410.0,-0.2999999999999545,1.0999999999999979,-2.3000000000000007,-12.0,0.7999999999999998,-0.19999999999999973,0.0,2000.0,-0.39999999999997726,2.0,-1.8000000000000007,-13.0,1.2000000000000002,-0.2999999999999998,0.0,3058.0,0.10000000000002274,5.399999999999999,-1.5,-27.0,3.5999999999999996,0.30000000000000027,0.0,3258.0,0.3000000000000682,6.0,-1.0,-28.0,5.9,2.5,0.0,3738.0,1.0,9.299999999999997,0.3999999999999986,-37.0,5.5,2.6,,,,,,,,,,,,,,,,,,,,,,,,
